,clusterId,obsId,trailId,r,drdt,cluster_epoch,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,var_pos,var_vel,cluster_Id
0,3900,"[    2    59   693  1286  1656  1993  2363  2713  3488  4526  5440  6784
  7078  7688  8760 10163]",-1,2.2,-0.005,59862.067572826316,2.071964548464117,-0.7031955729920981,0.2275544783324966,0.0001457039486140662,0.016748272006217594,0.0016465966282558488,1.245470976235085e-07,3.132513454200775e-09,0
1,3,"[    9    72   521   690   827  1362  1930  2653  3481  4135  4815  5529
  6558  7603  9183  9489 10445 11073]",-1,2.0,-0.006,59862.067572826316,1.9156663215784373,-0.5477090345554959,0.17232230415476588,-0.0008474935203301633,0.018464675590217295,-0.00202605820282621,5.08723491414229e-07,9.791802112186907e-09,1
2,71043,[   0   39  141  248  762 1140 1521 2340],-1,3.6000000000000014,0.002,59862.067572826316,3.1353542483003696,-1.69448055123431,0.5101522941205854,0.006237232839193741,0.007365069200571346,0.0007915953473082934,1.5135504721089697e-07,2.5143414185073298e-09,2
3,26520,[   1   70 2800 3465 5031 5101 5476 6787 7806],-1,2.8000000000000007,0.004,59862.067572826316,2.528373679979734,-1.164561727720297,0.3021561009431533,0.007217467966096974,0.006440600988087128,0.001762849760929691,1.8926833364202225e-08,8.907135582217792e-10,3
4,9936,[   2   59  693 1286 1656 1993 2363],-1,2.4000000000000004,-0.001,59862.067572826316,2.231004798965539,-0.8470596303542294,0.26073943086254403,0.003962257686003489,0.01357632473038554,0.0025776044266786024,1.3044665270110663e-07,2.0675386846237543e-09,4
5,56087,[   3   43  575  677  894 2006 2400 2534],-1,3.4000000000000012,0.0,59862.067572826316,2.986366620904664,-1.5796983046001667,0.3804058821857871,0.0035545221744463632,0.006795783961904865,-0.00021619053328796422,1.5732156687083896e-08,3.1845187590394654e-10,5
6,15629,"[   32    69   201   718  1084  1280  1696  1906  2402  3485  4862  5457
  5669  6214  7013  8013  8684  8903  9801  9939 13062 13641]",-1,2.6000000000000005,-0.002,59862.067572826316,2.3842816302570204,-0.998460531562886,0.2789493016830476,0.0028122859022307535,0.012176895822806958,0.0006947092149888501,6.717187010913735e-07,3.10928527811004e-08,6
7,9941,[   4   61  691  893 1652 2074 2382 2776 3604 4806 5369 5831 6192],-1,2.4000000000000004,-0.001,59862.067572826316,2.228991089016576,-0.8581782572987783,0.23460996035599913,0.0034944026756646715,0.011447002303863063,-0.0016078760983973108,1.2646843060058573e-09,8.618166887159327e-11,7
8,11199,[   4   61  691  893 1652 2074 2382],-1,2.4000000000000004,0.003000000000000001,59862.067572826316,2.2292906217617063,-0.8585553403388783,0.23504721196354175,0.006725520731336025,0.008481096808706371,-0.0008952820037559024,1.3484788480356743e-09,2.5369002889210025e-11,8
9,44955,"[   5   73  564 1676 2143 2409 2712 3475 3612 4257 5025 5105 5750 6219
 6673 8066]",-1,3.200000000000001,0.002,59862.067572826316,2.833142824463661,-1.4358943795986792,0.38932286444921255,0.005188683679648552,0.0064890541475764235,0.002703781578582111,5.710608802187851e-07,1.0988756642966172e-08,9
10,57435,[   5   73  564 1676 2143 2409 2712 3475 3612 4257 5025 5105 5750 6219],-1,3.4000000000000012,0.002,59862.067572826316,2.983828346320491,-1.5747232183299034,0.42082229212170114,0.005232046956849147,0.006314635770608068,0.002783761257718985,6.285164852470124e-07,1.1267176486173255e-08,10
11,71039,[   5   73 2712 3475 3612 4257 5025 5105 5750 6219],-1,3.6000000000000014,0.002,59862.067572826316,3.133931812863287,-1.7129171890762156,0.452163965600347,0.005278224252450299,0.006184916533322696,0.0028546996392268638,4.885421996133048e-07,7.52588881351273e-09,11
12,70040,[   6   60  668 1288 2372 2533],-1,3.6000000000000014,0.001,59862.067572826316,3.124535367364054,-1.7341091522546779,0.43638009761667446,0.004589577739777277,0.006733060674404245,0.002233123697342287,2.9241415131850347e-08,5.104148274282468e-10,12
13,9573,"[   7   44  705 1300 2410 2555 2739 3546 4850 5455 5675 6184 6817 7818
 8893 9756]",-1,2.4000000000000004,-0.002,59862.067572826316,2.2245078632697934,-0.8662259405525701,0.24728035284346153,0.002680988567810265,0.012716935282179348,0.0009310983505507342,2.0980088846874673e-08,1.6306502443811511e-09,13
14,11189,[   7   44  705 1300 2410 2555],-1,2.4000000000000004,0.003000000000000001,59862.067572826316,2.224966174964123,-0.8666790099613664,0.2473714297092799,0.006720249823568433,0.008990233422620245,0.0017333056429322308,6.717838765621451e-08,1.099205568344347e-09,14
15,36172,[   77    91   721   730  1340  1602  1805  2021  9368 11276],-1,3.000000000000001,0.004,59862.067572826316,2.7327881875513187,-1.174531863469738,0.39267318323101935,0.007092787739831023,0.006255260187578578,0.0005859443487788122,8.263513534741033e-07,3.22744379251177e-09,15
16,7324,"[   89   100   434   460   745   821  1342  1430  1827  2308  2830  3019
  3664  3795  4673  5322  7361  8079  9369 10277 10571 11241]",-1,2.2,0.004999999999999999,59862.067572826316,2.090030588692183,-0.6413258534853373,0.24864399160289646,0.0074347041346977455,0.0074491510270401325,0.0018840619473399363,8.462038411446425e-07,2.3582470086592125e-08,16
17,1667,[   9   72  521  690  827 1362 1930],-1,2.0,0.0,59862.067572826316,1.9157258688083818,-0.5502001950614998,0.17309728490924525,0.0041786983395149,0.013558009770766788,-0.000949865259175907,1.9749209680317187e-08,3.954089975527277e-10,17
18,32109,"[   95   558  1450  1816  2861  2862  3015  3089  3747  4638  7265  8082
  9168  9240  9529  9621 10422 11226 11296 11802 12141]",-1,3.000000000000001,-0.002,59862.067572826316,2.727793138261903,-1.1888513652887382,0.3809853069669293,0.0021356336755112694,0.00965021210264045,-0.0009486878785467256,6.333628878642178e-07,3.577224353191671e-08,18
19,42632,"[   95   558  1450  1816  2861  2862  3015  3089  3747  4638  9168  9240
  9529  9621 10422 11226 11296 11802 12141]",-1,3.200000000000001,-0.002,59862.067572826316,2.885053235460223,-1.3203603176311018,0.4150500901214413,0.002265092686610973,0.009455612962865649,-0.0011305700127433951,6.149243391806288e-07,2.1123376313662293e-08,19
20,44381,"[   95   558  1450  1816  2862  3015  3747  4638  7265  8082  9168  9240
  9529  9621 10422 11226 11296 11802 12141]",-1,3.200000000000001,0.001,59862.067572826316,2.8851746912794836,-1.3204087163201477,0.41515455165183374,0.004626868418949833,0.007478907734520487,-0.000626823571735053,4.934571858720577e-07,8.315182249043764e-09,20
21,56763,"[   95   558  1450  1816  2862  3015  3747  4638  9168  9240  9529  9621
 10422 11226 11296 11802 12141]",-1,3.4000000000000012,0.001,59862.067572826316,3.0416863508267875,-1.4514051191528696,0.44906136789366924,0.004721925615762235,0.007296312758163688,-0.00081437200472243,5.164626946913258e-07,7.70999020115699e-09,21
22,53584,"[   95   558  1450  1816  2862  3015  3747  4638  9168  9240  9529  9621
 10422 11226 11296]",-1,3.4000000000000012,-0.003,59862.067572826316,3.041509867876901,-1.4513304081298262,0.44897364169338805,0.0015816816240746274,0.009906359317881624,-0.0015018811703243569,4.005110430842095e-07,1.1260579091397587e-08,22
23,72658,[   95   558  1450  1816  2862  3015  3747  4638  9240  9621 11226],-1,3.6000000000000014,0.003000000000000001,59862.067572826316,3.197544869055876,-1.5821869162388893,0.4829705644899763,0.006337139516777188,0.005739168626008353,-0.0006466469094477861,5.575951313154546e-07,1.2535837304561473e-08,23
24,56755,"[  107   455   726   905  1335  1566  1829  1904  2832  3277  3654  3814
  4686  5341  7147  8473  9424  9860 10908 11420 11860 12164]",-1,3.4000000000000012,0.001,59862.067572826316,3.0417626166631364,-1.450520072173911,0.4515148020958557,0.004421889130594597,0.007453109158521938,0.0017486032557316054,2.0279709917930012e-08,8.319965755689172e-10,24
25,32572,[  11   46  166 1020 1694 1909],-1,3.000000000000001,-0.001,59862.067572826316,2.693996929159776,-1.2719903185696577,0.3553659283116013,0.0041591950748562576,0.011642587565220335,0.002452144748141434,4.387524236768666e-08,6.036519174524211e-10,25
26,15228,"[  112   225   751   825  1435  1939  3055  4003  4383  7427  7533  8165
  8523 10890 11528 11646 12181]",-1,2.6000000000000005,-0.003,59862.067572826316,2.392248968780953,-0.9563569296281824,0.35059989657632745,0.0024182478067906786,0.0143399811154944,0.0005641868422167617,6.939416349661263e-07,3.441391671690818e-08,26
27,27461,"[  115   296  2050  3225  3860  4524  5143  5625  5803  6095  6370  6639
  7529  8562 11634 12199]",-1,2.8000000000000007,0.004999999999999999,59862.067572826316,2.539334690154684,-1.1151025882603252,0.38536743740607143,0.007890130651754916,0.005865638800556083,0.0014937255072887026,4.042438244591218e-08,3.4682187324297067e-09,27
28,32065,"[  116   338   750  1431  2126  3016  3766  5606  5661  6285 10794 11537
 11872 12225]",-1,3.000000000000001,-0.002,59862.067572826316,2.696129141294913,-1.2446721557701301,0.4248461120295902,0.0023150203388325216,0.010222131695652614,0.0006778043254181635,5.470455347610763e-08,3.4080097734708347e-09,28
29,31126,[  12   67  682 1290 2375],-1,3.000000000000001,-0.003,59862.067572826316,2.6823124918496197,-1.311221912638639,0.290181020537086,0.002380498698973656,0.010823565242515784,-0.0048903745983121085,3.3000232199278396e-08,6.445912764870939e-10,29
30,16688,[  120   155   779  1857  2919  3873  4355  5232  6906  7759 12835 14174],-1,2.6000000000000005,0.001,59862.067572826316,2.379514314302045,-0.9926891639266736,0.3355197283227752,0.004985794526434584,0.008708418925954541,-0.0017340583978393495,6.360299805490452e-07,2.498635901057747e-08,30
31,14684,"[  125   754  1444  2037  3234  4055  4510  7247  7503  7906  8249 10534
 11544 11803 12383]",-1,2.6000000000000005,-0.004,59862.067572826316,2.389975409346088,-0.9653314331053227,0.34020594155153233,0.0016471587271304398,0.01456760199824891,-0.0009798923669088375,2.9349712654264624e-07,1.4792920631520197e-08,31
32,9636,"[  126   287   781   823  1936  3273  3676  4444  5230  5970  6227  6961
  7980  8122  8738  9808 10838 11595 11691 12395]",-1,2.4000000000000004,-0.002,59862.067572826316,2.23545076410688,-0.823023669402127,0.2920680897568344,0.002763849492590708,0.012647515652226647,-0.001988537286368658,2.6998700935807207e-08,1.6986478734914871e-09,32
33,24278,[  126   287   781   823  1936  8835 10569 11345],-1,2.8000000000000007,0.001,59862.067572826316,2.5494631250504867,-1.0995580782652115,0.36538962213099435,0.005773438048033699,0.0098729739000178,-0.0020575976836106186,8.702014177570062e-07,4.204517741694692e-07,33
34,14561,[  13   62  522  698 1032 1307 1914 2547],-1,2.6000000000000005,-0.004,59862.067572826316,2.3847830624667234,-1.0039942947341938,0.24685774394888527,0.0008306133823686607,0.012104114760244039,-0.0031180237390715355,4.673509027904468e-08,8.476067042623274e-10,34
35,25368,[  14   65  964 1301 2411 2523],-1,2.8000000000000007,0.003000000000000001,59862.067572826316,2.537919762741435,-1.1493812341401108,0.28166580562706245,0.006561110019517135,0.006937612472901037,-0.0002560286710819576,2.269157731680101e-09,3.7666940065482424e-11,35
36,9243,"[  143   777   968  1436  1931  3249  3713  4617  5131  5706  6251  7314
  8107  8926  9511 10883 11474 11731 12124]",-1,2.4000000000000004,-0.003,59862.067572826316,2.2387901894662035,-0.8173597105895513,0.28244096269744867,0.002356957637599489,0.014240562439084616,-0.002918972519002742,1.4070490672274295e-07,1.4021442172151607e-08,36
37,45148,"[  146   795  1542  2295  2910  4066  4327  5193  5655  6171  6941  7173
  7996  8137  9111 10537 11218]",-1,3.200000000000001,0.002,59862.067572826316,2.856600394533898,-1.375186162681211,0.4345446220518842,0.005500098413706607,0.006952575967231656,0.0006276373235837567,1.8935178290912732e-08,1.1032993633851237e-09,37
38,55537,"[  148  1132  1597  3871  4781  5233  5585  5767  6494  7005  7120  7820
  8178  8824 10005]",-1,3.4000000000000012,-0.001,59862.067572826316,3.017133987216635,-1.5087052151832618,0.42494890161056553,0.0033615437824714694,0.008235675916790983,-0.0027151071474978234,8.53128578559167e-09,1.3330597511125905e-09,38
39,71339,"[  148  1132  1597  3871  4781  5233  5585  7005  7120  7820  8178  8824
 10005]",-1,3.6000000000000014,0.002,59862.067572826316,3.1705974839141158,-1.6427879877274805,0.4568304140559577,0.005767257871107308,0.006025321811033779,-0.0025238875314975034,3.2131113116578744e-08,2.781079334881378e-09,39
40,22346,"[  15   57  440  688  803 1526 2338 2710 2884 4977 5394 5871 6416 6649
 7941 9227 9555]",-1,2.8000000000000007,-0.003,59862.067572826316,2.545524111536031,-1.124537579499883,0.3092177839008901,0.002552145800235568,0.013461308792023553,0.000762918080880417,7.401068021385556e-07,3.0868854621673204e-08,40
41,12525,[  15   57  440  688  803 1526 2338],-1,2.4000000000000004,0.004999999999999999,59862.067572826316,2.233107362219324,-0.8456979035899826,0.2478903817480531,0.008295584562718892,0.007727092906961479,0.002010300954030278,2.4619669442613296e-08,4.498097042697551e-10,41
42,32609,"[  150  1018  1727  2165  3233  3843  4334  4855  5991  6338  6786  7262
  7972  8933  9797 12963 13888]",-1,3.000000000000001,-0.001,59862.067572826316,2.7017300831694224,-1.255414371710382,0.35284388375707726,0.0033500261290730134,0.00998406100949156,0.0013195504850799784,5.55037283614503e-07,1.3459089355111896e-08,42
43,9634,"[  156   849  1389  1959  3007  3895  4294  5116  5640  6207 10722 11592
 11663 12068 12608 12753]",-1,2.4000000000000004,-0.002,59862.067572826316,2.2389353675659693,-0.8117341663542451,0.29726238641542535,0.002589002504334362,0.013224097686571892,0.000523617204656382,5.737264357559289e-09,6.900204847372505e-10,43
44,11810,"[  17   74  694  899 1314 1423 2366 2558 2682 3596 4890 5370 5988 6196
 6776 7811 8791 9812]",-1,2.4000000000000004,0.004,59862.067572826316,2.228536775840929,-0.8595050846290775,0.23649824059227537,0.006804939600060419,0.006865323886451227,0.002102251748743313,2.5724503239062257e-07,1.0556357348901298e-08,44
45,33085,[  18   53  687 1285 2415 2556],-1,3.000000000000001,0.0,59862.067572826316,2.6850669221157846,-1.3033231815592345,0.3035006775998639,0.004561939665658105,0.008873677625734286,-0.002111649608265577,1.1816932275786294e-07,2.2509978658311962e-09,45
46,70039,[  18   53  687 1285 2415],-1,3.6000000000000014,0.001,59862.067572826316,3.137623945126311,-1.7232307658960255,0.3840360577695418,0.005714565053884692,0.007553940590805387,-0.0028176318194325276,6.040839244275177e-08,1.292452976167992e-09,46
47,84740,"[  180   873  1755  2339  3050  3383  3741  4081  4831  5890  6352  8625
  9567 10416]",-1,3.8000000000000016,0.001,59862.067572826316,3.3416573736917767,-1.7469382727638345,0.4707255609994125,0.0045733668726569525,0.006566138690156509,-8.91556068452446e-06,1.1664974045285339e-07,6.957202759110401e-09,47
48,87154,[  180   873  1755  2339  3050  3383  3741  4081  4831  8625  9567 10416],-1,3.8000000000000016,0.003000000000000001,59862.067572826316,3.3416954258091347,-1.7469254747044887,0.470735006710597,0.006133626857538706,0.005255621046380637,0.00030302014847773893,1.325738753232753e-07,7.378979237883403e-09,48
49,11871,[  186   642   992  1264  1370  2096  2481  2602 12839 13731],-1,2.4000000000000004,0.004,59862.067572826316,2.250152596452215,-0.8006857060042325,0.24314365135077545,0.007175356158884986,0.008588700065203288,0.0033662194682640366,4.4138306683082386e-07,3.3366892440181326e-08,49
50,14056,"[  189  1143  2230  2973  4022  4455  5238  5569  5844  6224  6846  7408
  7973  8078  8924 10126 10799 11373 11935 12137]",-1,2.6000000000000005,-0.005,59862.067572826316,2.391871500735369,-0.9699294692535468,0.3134542413528874,0.0016227260879484045,0.017058497309676204,-0.00106698260151814,4.892304298594153e-07,2.1891865353292458e-08,50
51,7213,[  19   71  587  703  919 1320 1348 2373 2520],-1,2.2,0.004999999999999999,59862.067572826316,2.075377126987511,-0.7050429280335188,0.19541796468398928,0.007987878007692094,0.007511810454149512,0.00037530113024845956,2.484123917148983e-08,4.429565322289667e-10,51
52,73931,"[  190   889  1540  2106  3018  4069  4440  6090  6263  6759  7163  8370
  9156 10208 10621 11280 11720 12060]",-1,3.6000000000000014,0.004,59862.067572826316,3.1734832957968497,-1.6274278478285342,0.49072798976837734,0.0063893919596749275,0.004797161402342286,0.0038912371183674596,1.8027523146670334e-08,2.6227342302450172e-09,52
53,37608,"[  190   889  3018  4069  4440  6090  6263  6759  7163  8370  9156 10208
 10621 11280 11720 12060]",-1,3.000000000000001,0.004999999999999999,59862.067572826316,2.7102903052053358,-1.226502191811605,0.3876406294034097,0.007043286253956205,0.0045554896088808175,0.0037491070023990174,6.415125598274978e-08,1.6043769346717648e-08,53
54,56711,"[  191   810  1378  1839  3978  4576  5195  6078  6440  6879  7189  7921
  8351  9255 10140 10823]",-1,3.4000000000000012,0.001,59862.067572826316,3.0103603648408948,-1.512520260793779,0.4583939803448409,0.005065114402270535,0.007160759785408042,-0.002167809785097942,1.5055897998011706e-08,5.035276708987032e-09,54
55,17608,"[  20   52  489  667 1648 2220 2754 3512 4256 4786 5562 5851 6190 6737
 8030]",-1,2.6000000000000005,0.003000000000000001,59862.067572826316,2.3777576146035853,-1.0138339990354837,0.28067304823858236,0.0063512520835312045,0.007399002221010835,0.001018854322366463,7.739257328485612e-08,3.475691448475902e-09,55
56,15719,"[  204   958  1742  2232  3169  3712  4368  5207  5630  6112  7511  8508
 10803 11521 11769 12190]",-1,2.6000000000000005,-0.002,59862.067572826316,2.387022021543136,-0.9709558286873655,0.34499221223708904,0.0022505465444639192,0.011618803390981088,0.001852846457702242,3.160985101139586e-08,1.5386621626226643e-09,56
57,23505,[  21   68  716  811 1316 1848 2378 2549 2777 3518 4901 5382],-1,2.8000000000000007,-0.001,59862.067572826316,2.5359108082936186,-1.1501909770354943,0.2932232503742379,0.003631444979642816,0.010453846911235283,-6.787400610024675e-05,1.5737778324032342e-08,3.7259144619033283e-10,57
58,3088,[  21   68  716  811 1316 1848 2378 2549],-1,2.0,0.004999999999999999,59862.067572826316,1.9081552269728943,-0.5740006703780324,0.17540677696010523,0.007344738897259881,0.007043018705180056,0.0012466478919438819,1.2589004324329932e-08,1.829541292550631e-10,58
59,7216,[  22   42  719 1911 2381 2552],-1,2.2,0.004999999999999999,59862.067572826316,2.0670144655139224,-0.725703567334369,0.20352656804359878,0.0072318913520539796,0.005519342441060323,0.0007384277664383532,8.598954223456652e-08,1.1834763308328771e-09,59
60,44274,"[  222   517  1197  1611  2271  2275  3217  3219  3943  3976  4187  4204
  4982  4983  5136  5509  5824  6362  6948  7069  7221  7660  7661  8145
  8798  8799  9956 10019]",-1,3.200000000000001,0.001,59862.067572826316,2.8638917207796735,-1.3757087518601359,0.38138482907141236,0.004445515014326395,0.007387090994720046,0.0016563477919358065,5.500538989112801e-07,2.4215750149043355e-08,60
61,33473,"[  222  1197  1611  2275  3217  3219  3943  3976  4187  4204  4982  4983
  5136  5509  5824  6362  6948  7069  7221  7660  7661  8145  8798  8799
  9956 10019]",-1,3.000000000000001,0.001,59862.067572826316,2.709034858916444,-1.240219705869289,0.3501902464822847,0.004358373518412971,0.007569112034186956,0.0016448644879486028,4.660172817780043e-07,3.094255987767198e-08,61
62,38256,"[  222  1197  1611  2275  3217  3219  3943  3976  4187  4204  4982  4983
  5136  5509  5824  6362  6948  7069  7661  8798 10019]",-1,3.200000000000001,-0.006,59862.067572826316,2.863783061912454,-1.375524952749412,0.3813609946523585,-0.0010760900583411327,0.012145813188256641,0.0005442922904122343,5.970204925971496e-07,3.9779591154358025e-08,62
63,53389,"[  222  1197  1611  2275  3217  3219  3943  3976  4187  4204  4982  4983
  5136  5509  6948  7069  7661  8798 10019]",-1,3.4000000000000012,-0.003,59862.067572826316,3.0179320422506435,-1.510490281554574,0.41253029717609824,0.0013466789765636498,0.009876743661430883,0.0010292711585505356,6.605740637724391e-07,2.6297559647416895e-08,63
64,39400,"[  222  1197  1611  2275  3217  3943  4204  4983  6948  7069  7661  8798
 10019]",-1,3.200000000000001,-0.005,59862.067572826316,2.8636368578855165,-1.3752184356933477,0.3822287235830762,-0.00036510475131710103,0.011341364633745648,0.0006641655198095918,7.554219875724431e-07,6.24037419258562e-08,64
65,44283,"[  227   629  1620  2350  2493  2566  3103  3397  4136  4863  5528  5880
  6348  7209  8209  8815 10086 10415]",-1,3.200000000000001,0.001,59862.067572826316,2.875553040092792,-1.3532715059321185,0.373857662382405,0.0041947242726848065,0.007091757376067999,0.0019232016521375994,2.0758724946290633e-08,1.997659991093882e-09,65
66,8356,"[  228  1092  1562  1987  3193  3805  4555  5269  5530  7037  7736  8372
  9058  9782 10780 11366 11704 12344]",-1,2.4000000000000004,-0.005,59862.067572826316,2.232708930388485,-0.8331853138115058,0.2842175347888498,0.0008185024000829757,0.016690169301365142,0.00023334906203261593,3.8865011017201305e-08,5.231003683297872e-09,66
67,43283,"[  230  1082  1425  2156  3189  4225  4894  6698  7278  8036  8357  8724
  9820 11402]",-1,3.200000000000001,-0.001,59862.067572826316,2.864920136307514,-1.3699170595834826,0.3941930804591823,0.0028441157182766763,0.0092964602113122,0.0034374903393273935,3.682956860830159e-08,3.6217812710713196e-09,67
68,15730,"[  234   868  1706  2142  3411  4105  4734  4949  5402  6538  6585  7149
  7213  8223  8876 10414 10985 12048 12054 12416]",-1,2.6000000000000005,-0.002,59862.067572826316,2.4081654352866066,-0.9429179913901649,0.2672059094094536,0.002549980602955972,0.010966641188250172,-0.00388280004590733,5.154999929115059e-07,1.756527052852362e-08,68
